,Platform Type,Personal or Business,Placement - Day of Month,Placement - Weekday (Mo = 1),Placement - Time,Confirmation - Day of Month,Confirmation - Weekday (Mo = 1),Confirmation - Time,Arrival at Pickup - Day of Month,Arrival at Pickup - Weekday (Mo = 1),Arrival at Pickup - Time,Pickup - Day of Month,Pickup - Weekday (Mo = 1),Pickup - Time,Arrival at Destination - Day of Month,Arrival at Destination - Weekday (Mo = 1),Arrival at Destination - Time,Distance (KM),Temperature,Pickup Lat,Pickup Long,Destination Lat,Destination Long,No_Of_Orders,Age,Average_Rating,No_of_Ratings,User Id (num),Rider Id (num),Time from Pickup to Arrival
4198,3,Business,28,4,15:00:30,28,4,15:02:13,28,4,15:22:18,28,4,15:37:53,28,4,15:42:37,1,27.4,-1.28878,36.8168312,-1.279395,36.825364,903,356,14.2,108,3560,411,284
4199,3,Business,5,2,14:42:21,5,2,14:42:37,5,2,14:54:05,5,2,15:02:55,5,2,15:32:20,10,27.7,-1.2413316,36.878552500000005,-1.290894,36.822971,1850,998,14.4,360,1081,462,1765
4200,3,Business,13,4,09:00:44,13,4,09:01:39,13,4,09:07:40,13,4,09:13:37,13,4,09:33:21,11,18.7,-1.2674273999999999,36.787082700000006,-1.307726,36.839117,1275,497,14.8,119,2801,205,1184
4201,1,Personal,18,4,11:35:06,18,4,11:35:31,18,4,12:22:41,18,4,12:25:17,18,4,13:02:45,9,25.3,-1.2962862,36.7604041,-1.2793858999999999,36.821800200000006,1255,593,14.5,93,3520,829,2248
4202,3,Business,30,3,15:30:45,30,3,16:11:45,30,3,16:24:16,30,3,16:27:12,30,3,16:49:40,12,25.2,-1.3332749,36.870814700000004,-1.2927792,36.9053492,593,966,14.3,237,269,742,1348
4203,3,Business,28,4,12:14:04,28,4,12:31:55,28,4,12:36:42,28,4,12:56:14,28,4,13:06:46,5,27.9,-1.2628473,36.781805,-1.2600926000000001,36.8088685,721,409,13.8,60,3291,269,632
4204,3,Business,31,3,14:44:13,31,3,14:51:10,31,3,14:52:53,31,3,14:58:24,31,3,15:26:41,7,27.1,-1.2571472,36.795063299999995,-1.3011768,36.818364,2224,3051,14.4,317,2258,46,1697
4205,3,Business,27,5,11:49:28,27,5,11:49:32,27,5,12:16:53,27,5,12:24:30,27,5,12:51:03,8,22.5,-1.273425,36.84469,-1.260232,36.807334000000004,284,758,14.6,82,136,229,1593
4206,3,Business,6,3,11:05:35,6,3,11:18:32,6,3,11:28:27,6,3,11:30:29,6,3,11:38:58,4,20.0,-1.3343138,36.70867929999999,-1.3266489,36.703369099999996,1912,2245,14.3,581,990,478,509
4207,2,Personal,23,3,15:21:15,23,3,15:33:33,23,3,15:44:15,23,3,15:47:19,23,3,16:02:34,3,22.1,-1.2882411,36.827495500000005,-1.3047132,36.808955299999994,1895,1390,12.3,213,2142,948,915
4208,3,Personal,18,3,11:27:35,18,3,11:27:49,18,3,11:41:32,18,3,11:43:50,18,3,12:41:39,5,20.0,-1.2970896,36.7771786,-1.2746436,36.803682,342,875,13.8,133,2904,752,3469
4209,3,Business,22,3,09:41:15,22,3,09:41:53,22,3,10:29:35,22,3,10:35:51,22,3,11:29:00,12,23.3,-1.279395,36.825364,-1.2232123,36.8932547,1023,242,12.5,114,1502,155,3189
4210,3,Business,8,1,17:28:32,8,1,17:33:13,8,1,17:48:01,8,1,18:03:34,8,1,18:43:32,6,18.3,-1.316961,36.820337,-1.2986563,36.7833661,1434,1111,14.1,257,2066,932,2398
4211,3,Business,12,2,10:55:43,12,2,10:56:02,12,2,10:56:14,12,2,11:20:32,12,2,11:42:17,12,24.7,-1.2551895,36.7822034,-1.3104733999999998,36.7363698,2641,1250,13.3,468,3688,579,1305
4212,2,Personal,22,2,13:45:01,22,2,13:55:44,22,2,14:01:52,22,2,14:07:13,22,2,15:00:34,9,21.4,-1.2866544,36.82179779999999,-1.3251825000000002,36.78975870000001,2458,1192,13.8,525,528,123,3201
4213,1,Personal,3,2,13:07:12,3,2,13:12:16,3,2,13:33:09,3,2,13:36:32,3,2,14:09:34,9,20.0,-1.3200277,36.8206816,-1.2693101999999998,36.798177700000004,390,986,14.0,142,1076,312,1982
4214,3,Business,7,5,12:03:26,7,5,12:05:03,7,5,12:07:45,7,5,12:17:03,7,5,12:53:31,14,25.0,-1.3177546999999998,36.8303703,-1.306378,36.7519845,928,494,14.3,43,517,523,2188
4215,3,Business,28,4,17:08:07,28,4,17:08:54,28,4,17:31:25,28,4,17:43:03,28,4,18:17:45,15,25.8,-1.2286304,36.8422473,-1.2993231,36.7753372,582,273,13.2,42,2454,907,2082
4216,3,Business,27,3,08:24:50,27,3,08:25:08,27,3,08:25:13,27,3,08:38:20,27,3,08:56:48,8,,-1.3167113000000001,36.8301563,-1.2770708,36.8231093,2186,1131,13.9,570,393,901,1108
4217,3,Business,3,5,13:43:46,3,5,13:44:17,3,5,13:53:11,3,5,14:00:35,3,5,14:06:56,2,25.1,-1.2998129999999999,36.787139200000006,-1.301796,36.8012024,2920,1482,13.9,1015,1346,798,381
4218,3,Business,3,2,12:30:21,3,2,12:31:17,3,2,12:39:46,3,2,12:43:30,3,2,12:52:27,5,18.5,-1.2579303999999998,36.8019667,-1.2793803999999998,36.792418299999994,2719,2326,13.7,681,3651,795,537
4219,3,Business,9,3,12:25:26,9,3,12:25:46,9,3,12:38:34,9,3,12:45:59,9,3,12:58:43,9,25.4,-1.2296618000000001,36.84382720000001,-1.265715,36.823815,1133,2006,14.1,178,868,86,764
4220,3,Business,21,4,10:59:17,21,4,10:59:40,21,4,11:11:15,21,4,11:21:42,21,4,11:41:09,10,27.9,-1.2551895,36.7822034,-1.2287282,36.8115304,526,286,13.6,70,2216,177,1167
4221,3,Business,16,2,09:58:20,16,2,10:00:37,16,2,10:13:04,16,2,10:38:34,16,2,10:49:05,5,23.3,-1.2551895,36.7822034,-1.2684319,36.81658529999999,1337,875,14.2,243,3686,726,631
4222,3,Business,9,2,14:53:51,9,2,14:54:08,9,2,15:11:24,9,2,15:12:55,9,2,16:01:47,20,30.6,-1.2571472,36.795063299999995,-1.3700383,36.9190174,2087,1033,14.1,641,1874,216,2932
4223,3,Business,8,1,14:38:25,8,1,14:40:14,8,1,14:47:57,8,1,14:57:27,8,1,15:14:57,8,29.8,-1.2571472,36.795063299999995,-1.3090727,36.831526200000006,435,301,13.5,73,3326,99,1050
4224,3,Personal,13,3,14:27:54,13,3,14:28:17,13,3,14:36:03,13,3,14:38:11,13,3,15:16:29,16,27.0,-1.2609745,36.7886626,-1.207546,36.7913976,2568,966,14.1,351,442,937,2298
4225,3,Business,20,1,16:49:14,20,1,16:50:05,20,1,16:59:02,20,1,17:02:14,20,1,17:22:35,8,20.5,-1.305399,36.822184899999996,-1.2551895,36.7822034,1591,801,14.1,187,3355,519,1221
4226,3,Business,26,5,09:49:45,26,5,09:50:14,26,5,10:10:09,26,5,10:15:17,26,5,10:49:34,8,,-1.2551895,36.7822034,-1.295156,36.809430600000006,1023,242,12.5,114,3222,155,2057
4227,3,Business,23,5,15:35:47,23,5,15:41:19,23,5,15:47:08,23,5,16:03:55,23,5,16:36:58,20,26.4,-1.2571472,36.795063299999995,-1.3700383,36.9190174,2034,1234,13.8,552,186,107,1983
4228,3,Business,8,2,10:00:31,8,2,10:01:18,8,2,10:14:19,8,2,10:30:53,8,2,11:31:16,22,19.2,-1.2551895,36.7822034,-1.341804,36.920576000000004,1008,1527,13.6,362,3326,357,3623
4229,3,Business,26,1,15:32:37,26,1,15:33:58,26,1,15:46:50,26,1,15:49:44,26,1,16:45:20,15,22.1,-1.2551895,36.7822034,-1.207546,36.7913976,825,531,14.2,74,733,778,3336
4230,3,Business,12,5,11:06:33,12,5,11:07:36,12,5,11:38:20,12,5,11:39:34,12,5,12:10:47,18,26.7,-1.377114,36.726465999999995,-1.29475,36.83421,262,222,12.9,20,2021,572,1873
4231,3,Business,11,2,14:52:54,11,2,14:53:59,11,2,14:54:19,11,2,15:06:35,11,2,15:13:39,4,21.3,-1.3077869,36.844320700000004,-1.3004062,36.829741,489,103,13.3,35,1527,891,424
4232,3,Business,6,4,12:46:14,6,4,12:47:09,6,4,13:17:32,6,4,13:27:01,6,4,14:44:56,16,19.7,-1.3562374,36.904295399999995,-1.2913246,36.8019522,8068,2789,13.8,1372,2866,200,4675
4233,3,Business,6,3,12:50:27,6,3,12:50:47,6,3,13:40:02,6,3,13:44:18,6,3,14:10:13,3,27.7,-1.2584143,36.8048002,-1.2551895,36.7822034,134,378,13.7,22,3201,540,1555
4234,3,Business,11,1,17:21:27,11,1,17:22:36,11,1,17:28:39,11,1,17:52:07,11,1,18:16:44,5,,-1.2615888000000002,36.7928732,-1.2628008999999998,36.8262921,1275,497,14.8,119,3669,205,1477
4235,3,Business,5,5,13:25:59,5,5,13:26:20,5,5,13:51:29,5,5,13:52:50,5,5,14:10:49,7,27.6,-1.2628473,36.781805,-1.303596,36.778378000000004,526,286,13.6,70,3283,177,1079
4236,3,Business,18,1,16:25:42,18,1,16:27:06,18,1,16:37:09,18,1,16:39:59,18,1,16:59:51,9,28.7,-1.257028,36.7810435,-1.2655306,36.828148,3516,569,14.3,482,1976,933,1192
4237,3,Business,23,6,17:04:32,23,6,17:11:57,23,6,17:24:59,23,6,18:08:35,23,6,18:41:45,12,,-1.290894,36.822971,-1.2156006000000001,36.8916865,389,297,13.6,30,2112,787,1990
4238,3,Business,6,2,12:46:06,6,2,12:51:28,6,2,13:06:02,6,2,13:12:35,6,2,14:02:07,8,25.0,-1.3014461000000002,36.7661381,-1.290894,36.822971,998,733,14.6,130,2200,548,2972
4239,3,Business,7,5,17:16:13,7,5,17:31:28,7,5,17:38:57,7,5,17:52:49,7,5,18:11:29,17,23.1,-1.2232123,36.8932547,-1.2551895,36.7822034,854,1252,13.6,201,1502,222,1120
4240,3,Business,4,5,12:51:12,4,5,13:32:09,4,5,13:45:43,4,5,14:02:02,4,5,15:15:24,16,,-1.3190102,36.923069299999995,-1.2860183,36.8975338,637,1069,13.8,45,510,518,4402
4241,3,Business,9,5,07:38:31,9,5,07:56:53,9,5,08:25:00,9,5,08:27:40,9,5,09:04:03,9,20.3,-1.3110438,36.785000399999994,-1.2947678,36.8416866,2136,2989,14.3,230,997,412,2183
4242,3,Business,4,2,15:31:54,4,2,15:45:28,4,2,16:08:51,4,2,16:25:33,4,2,17:33:06,4,22.7,-1.2456412000000001,36.7955298,-1.2551895,36.7822034,297,136,14.8,22,865,109,4053
4243,3,Business,14,4,13:59:42,14,4,14:07:15,14,4,14:55:15,14,4,15:06:31,14,4,15:58:56,17,28.0,-1.279395,36.825364,-1.3632162,36.9108253,570,741,14.0,98,552,452,3145
4244,3,Business,4,4,12:55:09,4,4,12:55:51,4,4,13:02:51,4,4,13:27:48,4,4,13:51:28,8,25.3,-1.3004062,36.829741,-1.2638185,36.7930057,505,580,14.1,40,1500,690,1420
4245,3,Business,12,1,16:33:21,12,1,18:57:10,12,1,18:57:17,12,1,19:02:43,12,1,19:21:33,7,23.6,-1.2615888000000002,36.7928732,-1.2897508,36.8256156,2853,1618,14.2,1030,3370,406,1130
4246,3,Business,14,4,15:22:47,14,4,17:05:12,14,4,17:13:41,14,4,17:14:42,14,4,17:52:35,7,26.3,-1.2571472,36.795063299999995,-1.304592,36.822007,2087,1019,13.7,362,1874,410,2273
4247,3,Business,7,1,13:46:34,7,1,13:46:51,7,1,14:20:02,7,1,14:43:21,7,1,15:02:26,5,20.5,-1.2601708999999999,36.8002238,-1.279395,36.825364,362,910,13.4,109,2701,100,1145
4248,3,Business,3,3,10:35:50,3,3,11:01:19,3,3,11:14:58,3,3,11:17:57,3,3,11:42:33,12,27.6,-1.3700383,36.9190174,-1.3194518,36.869396,333,286,13.7,46,3525,233,1476
4249,3,Business,23,1,14:47:08,23,1,14:47:12,23,1,15:04:23,23,1,15:18:34,23,1,15:38:00,10,,-1.3254542,36.7968763,-1.2985986999999999,36.7809119,517,874,13.7,157,1932,844,1166
4250,2,Personal,11,4,13:56:56,11,4,13:57:09,11,4,14:18:47,11,4,14:21:36,11,4,14:44:06,10,26.7,-1.3219579,36.8414053,-1.285355,36.795287,127,601,14.1,12,811,662,1350
4251,3,Business,20,2,15:29:33,20,2,15:32:03,20,2,15:35:49,20,2,15:43:58,20,2,16:17:48,20,23.8,-1.2571472,36.795063299999995,-1.3700383,36.9190174,2611,1250,13.8,479,2509,931,2030
4252,3,Business,17,4,11:38:34,17,4,11:38:42,17,4,11:39:41,17,4,11:54:08,17,4,12:23:52,16,25.5,-1.2859912,36.8756811,-1.225322,36.80855,1687,548,13.8,297,788,952,1784
4253,3,Business,13,1,14:52:59,13,1,14:53:56,13,1,15:04:58,13,1,15:30:47,13,1,16:04:01,12,19.5,-1.316961,36.820337,-1.2565338,36.870888,140,3125,14.8,28,2066,234,1994
4254,3,Business,5,1,13:43:46,5,1,14:08:11,5,1,14:20:30,5,1,14:39:27,5,1,14:53:51,5,26.0,-1.2591018999999999,36.800577000000004,-1.279395,36.825364,4761,1120,14.1,1010,3560,858,864
4255,3,Business,30,2,15:47:28,30,2,15:57:28,30,2,16:06:12,30,2,16:22:34,30,2,16:46:44,10,,-1.338283,36.8871775,-1.3004062,36.829741,312,222,13.2,37,3318,422,1450
4256,3,Business,9,1,15:18:49,9,1,15:18:53,9,1,15:22:32,9,1,15:50:33,9,1,16:42:02,19,20.9,-1.2551895,36.7822034,-1.2860183,36.8975338,284,790,13.9,58,510,951,3089
4257,3,Business,13,3,14:31:58,13,3,14:32:17,13,3,14:45:12,13,3,14:50:22,13,3,15:02:32,9,29.0,-1.2296618000000001,36.84382720000001,-1.265715,36.823815,497,341,14.1,103,60,8,730
4258,3,Business,25,6,13:05:10,25,6,13:05:23,25,6,13:05:54,25,6,13:15:51,25,6,13:44:01,12,,-1.2600926000000001,36.8088685,-1.228911,36.881876,2385,525,14.3,433,2069,607,1690
4259,3,Business,16,4,10:31:43,16,4,10:32:42,16,4,10:39:02,16,4,10:45:29,16,4,11:01:41,6,,-1.2551895,36.7822034,-1.2905033000000001,36.8096462,4214,1850,14.2,1096,2532,290,972
4260,3,Business,1,5,11:16:59,1,5,11:17:11,1,5,11:24:49,1,5,11:26:12,1,5,11:47:35,7,26.3,-1.2527958000000001,36.8003131,-1.2814878,36.77948320000001,970,3251,13.3,53,3578,547,1283
4261,3,Business,18,1,10:17:50,18,1,10:21:22,18,1,10:24:02,18,1,10:28:57,18,1,10:59:46,8,21.3,-1.2551895,36.7822034,-1.3016151000000002,36.811735399999996,505,580,14.1,40,2561,690,1849
4262,3,Business,22,5,07:49:40,22,5,07:49:49,22,5,08:07:42,22,5,08:10:34,22,5,08:20:15,4,,-1.2551895,36.7822034,-1.2617028000000001,36.7983849,2173,1157,14.5,683,3686,353,581
4263,4,Business,4,2,16:48:48,4,2,16:49:30,4,2,16:54:31,4,2,17:02:43,4,2,17:25:55,2,20.9,-1.302222,36.75873,-1.296797,36.776452500000005,191,713,14.0,29,2358,249,1392
4264,3,Business,14,1,14:33:46,14,1,14:34:16,14,1,14:43:18,14,1,14:45:33,14,1,15:10:56,7,25.4,-1.2559559999999999,36.789867,-1.2993181,36.8098551,308,971,13.8,114,3686,782,1523
4265,3,Business,15,3,11:56:02,15,3,11:56:48,15,3,12:17:58,15,3,12:24:13,15,3,12:35:24,5,,-1.2770708,36.8231093,-1.3004062,36.829741,36,150,15.0,7,1527,610,671
4266,3,Business,18,2,10:39:27,18,2,10:39:34,18,2,10:46:14,18,2,10:52:24,18,2,11:02:47,3,,-1.2551895,36.7822034,-1.257309,36.806008399999996,2761,1749,13.2,673,3674,446,623
4267,3,Business,2,2,10:55:44,2,2,11:07:42,2,2,11:14:10,2,2,11:18:32,2,2,11:42:43,5,21.0,-1.2862033000000002,36.8152966,-1.307774,36.840754100000005,3431,1512,14.2,1073,972,845,1451
4268,1,Personal,16,7,18:48:10,16,7,19:30:23,16,7,19:44:54,16,7,20:00:33,16,7,20:23:56,13,19.5,-1.3472066,36.7692638,-1.3292721,36.6656534,3453,1063,13.3,831,3564,654,1403
4269,3,Business,18,4,10:58:52,18,4,10:59:24,18,4,11:01:11,18,4,11:48:10,18,4,12:23:54,17,,-1.300921,36.828195,-1.3198615,36.7110323,3540,1218,13.4,848,1245,661,2144
4270,3,Business,4,4,12:22:33,4,4,12:27:28,4,4,12:38:02,4,4,12:55:33,4,4,13:35:30,13,,-1.3244885,36.897791999999995,-1.2777296999999999,36.845552399999995,1299,986,13.1,287,1271,101,2397
4271,3,Business,14,5,17:06:06,14,5,17:06:19,14,5,17:09:53,14,5,17:16:26,14,5,17:32:07,7,22.0,-1.2597528999999998,36.806629,-1.2765492,36.7669809,2719,2326,13.7,681,533,795,941
4272,1,Personal,25,3,15:25:22,25,3,15:25:51,25,3,15:33:35,25,3,15:43:10,25,3,16:50:12,9,17.8,-1.2551895,36.7822034,-1.3072409999999999,36.830236799999994,1591,801,14.1,187,2419,519,4022
4273,3,Business,25,1,09:35:03,25,1,09:35:23,25,1,09:39:39,25,1,09:40:55,25,1,09:53:23,10,,-1.257028,36.7810435,-1.2607621999999998,36.8227608,1963,1091,13.9,576,1976,315,748
4274,3,Business,12,2,14:49:52,12,2,14:52:02,12,2,15:12:57,12,2,15:35:07,12,2,15:35:13,2,,-1.279395,36.825364,-1.290894,36.822971,201,306,12.6,21,2200,314,6
4275,3,Business,29,1,14:28:13,29,1,14:28:59,29,1,14:57:23,29,1,15:03:26,29,1,15:33:32,3,,-1.2551895,36.7822034,-1.2546732,36.808679600000005,2385,525,14.3,433,2804,607,1806
4276,3,Business,29,4,11:24:21,29,4,11:25:40,29,4,11:29:52,29,4,11:35:54,29,4,11:46:08,2,21.4,-1.2546732,36.808679600000005,-1.2682478000000001,36.8072852,2866,1788,13.2,533,3557,56,614
4277,3,Business,4,5,09:18:49,4,5,09:19:12,4,5,09:20:55,4,5,09:34:41,4,5,09:43:39,5,17.2,-1.2600926000000001,36.8088685,-1.2628473,36.781805,903,824,14.0,122,3283,427,538
4278,3,Business,29,4,15:40:21,29,4,15:47:44,29,4,15:59:20,29,4,16:02:32,29,4,16:29:12,8,24.9,-1.2726389999999999,36.794723,-1.2653185,36.8358841,2568,966,14.1,351,3647,937,1600
4279,1,Business,28,5,11:43:57,28,5,11:44:46,28,5,11:49:57,28,5,12:00:18,28,5,12:20:05,13,24.9,-1.303596,36.778378000000004,-1.3313643,36.857742200000004,362,910,13.4,109,2195,100,1187
4280,3,Business,8,1,11:54:41,8,1,11:54:58,8,1,12:37:17,8,1,12:46:41,8,1,13:37:32,21,27.8,-1.336582,36.871736999999996,-1.3254522,36.721658399999995,76,252,15.0,7,136,760,3051
4281,3,Business,25,1,11:17:34,25,1,11:18:01,25,1,11:22:10,25,1,11:27:49,25,1,11:46:51,2,25.3,-1.2615888000000002,36.7928732,-1.2564152,36.779280299999996,1486,454,14.2,151,3669,576,1142
4282,3,Business,25,1,09:16:31,25,1,09:17:31,25,1,09:17:53,25,1,09:20:52,25,1,09:42:11,5,21.0,-1.3004062,36.829741,-1.3228003000000002,36.8306435,1376,557,13.7,165,1363,206,1279
4283,3,Business,10,1,15:13:20,10,1,15:46:05,10,1,15:55:29,10,1,16:17:36,10,1,16:52:12,14,18.8,-1.3246455,36.8754415,-1.304033,36.7848695,2104,1149,14.3,525,640,449,2076
4284,3,Business,8,4,10:09:46,8,4,10:14:31,8,4,10:32:39,8,4,11:05:24,8,4,11:22:32,4,26.5,-1.2713865,36.8058221,-1.282543,36.824618,877,901,13.5,124,1299,477,1028
4285,3,Business,25,1,09:29:05,25,1,09:31:01,25,1,09:38:17,25,1,09:52:45,25,1,10:16:07,13,21.3,-1.2967839,36.8128576,-1.2283403,36.8822756,4761,1120,14.1,1010,1787,858,1402
4286,3,Business,10,4,10:54:42,10,4,10:55:02,10,4,11:02:00,10,4,11:08:25,10,4,11:41:56,18,24.7,-1.2551895,36.7822034,-1.3343128999999998,36.885417499999996,928,494,14.3,43,2523,523,2011
4287,3,Business,29,3,09:52:08,29,3,09:52:25,29,3,09:52:40,29,3,10:19:05,29,3,10:19:09,10,18.0,-1.3004062,36.829741,-1.2729291999999999,36.7679079,7142,2132,13.2,388,1363,515,4
4288,1,Business,17,3,13:53:16,17,3,13:53:24,17,3,13:53:42,17,3,14:08:45,17,3,14:39:18,21,28.6,-1.2252722,36.8756717,-1.2963097,36.7688221,730,1113,14.4,156,2712,704,1833
4289,3,Business,20,1,12:24:21,20,1,12:24:34,20,1,12:28:20,20,1,12:30:48,20,1,12:56:01,9,,-1.2645318,36.7981775,-1.2326041,36.8009029,213,167,15.0,27,2330,183,1513
4290,3,Business,5,2,11:26:00,5,2,11:26:39,5,2,11:29:02,5,2,12:05:30,5,2,12:39:29,9,25.3,-1.286341,36.8172393,-1.275442,36.766020700000006,626,307,13.5,54,1990,564,2039
4291,3,Business,24,3,14:39:27,24,3,15:23:05,24,3,15:53:20,24,3,15:57:32,24,3,16:09:31,4,18.3,-1.2670213,36.7994482,-1.2816233999999997,36.8239846,117,571,12.0,6,914,171,719
4292,2,Personal,17,2,12:28:35,17,2,12:29:18,17,2,12:39:27,17,2,12:43:02,17,2,13:23:03,13,19.0,-1.3014462,36.7607695,-1.261247,36.826993,903,824,14.0,122,75,427,2401
4293,2,Personal,23,4,21:38:15,23,4,21:55:02,23,4,22:13:42,23,4,22:19:19,23,4,22:37:14,12,18.3,-1.2577288999999998,36.74107720000001,-1.2782978,36.827323799999995,705,874,14.3,176,1769,116,1075
4294,3,Business,12,2,09:28:35,12,2,09:28:59,12,2,09:41:45,12,2,09:53:36,12,2,10:17:09,9,18.0,-1.2600926000000001,36.8088685,-1.303596,36.778378000000004,903,824,14.0,122,1244,427,1413
4295,3,Business,8,3,15:55:45,8,3,16:07:30,8,3,16:14:32,8,3,16:22:12,8,3,16:49:54,11,,-1.3077869,36.844320700000004,-1.2638185,36.7930057,708,357,12.9,59,1500,168,1662
4296,3,Business,13,3,13:56:06,13,3,16:07:21,13,3,16:26:27,13,3,16:28:45,13,3,16:44:44,6,27.3,-1.2551895,36.7822034,-1.2863371000000001,36.8200261,5421,2059,13.6,1288,2423,260,959
4297,3,Business,5,5,12:19:33,5,5,12:20:33,5,5,12:43:39,5,5,12:50:56,5,5,14:07:45,17,24.7,-1.2859912,36.8756811,-1.2571472,36.795063299999995,435,301,13.5,73,2627,99,4609
4298,3,Business,17,1,09:00:24,17,1,10:27:29,17,1,11:12:55,17,1,11:15:56,17,1,11:44:15,18,23.8,-1.3653171,36.7530868,-1.273056,36.811298,1275,497,14.8,119,1329,205,1699
4299,3,Business,7,1,13:00:24,7,1,13:29:40,7,1,13:46:05,7,1,13:56:25,7,1,14:31:18,12,20.5,-1.2569006,36.7925141,-1.3177546999999998,36.8303703,4655,3202,13.4,1223,1500,223,2093
4300,3,Business,15,1,14:13:50,15,1,14:14:07,15,1,14:14:35,15,1,14:20:05,15,1,14:39:00,12,,-1.2551895,36.7822034,-1.318497,36.8296133,1043,771,14.1,76,3686,848,1135
4301,3,Business,3,5,09:52:07,3,5,09:53:29,3,5,09:56:58,3,5,10:22:50,3,5,11:22:53,4,,-1.2584143,36.8048002,-1.2551895,36.7822034,3298,943,13.6,662,2956,187,3603
4302,3,Business,24,1,14:52:26,24,1,14:53:12,24,1,15:06:20,24,1,15:09:00,24,1,15:35:31,17,24.8,-1.279395,36.825364,-1.3632162,36.9108253,2357,813,14.4,406,552,194,1591
4303,3,Business,15,5,12:24:50,15,5,12:26:30,15,5,12:43:23,15,5,12:50:41,15,5,13:24:51,13,26.3,-1.2679513999999998,36.8095213,-1.3189252,36.861726899999994,396,339,13.6,69,1249,856,2050
4304,3,Business,19,5,10:14:37,19,5,10:16:33,19,5,10:38:16,19,5,10:47:49,19,5,11:04:59,7,25.0,-1.304735,36.784605400000004,-1.306245,36.819297799999994,1819,707,13.7,371,2159,708,1030
4305,3,Personal,8,2,11:58:31,8,2,11:59:23,8,2,12:20:31,8,2,12:22:24,8,2,13:03:25,19,23.3,-1.2750257,36.8157165,-1.3229034,36.712712100000005,3333,892,14.2,505,1768,263,2461
4306,3,Business,13,3,14:06:56,13,3,14:10:53,13,3,14:16:52,13,3,14:20:22,13,3,14:47:57,8,27.3,-1.2551895,36.7822034,-1.2904049,36.8055154,903,356,14.2,108,2532,411,1655
4307,3,Business,16,2,08:49:57,16,2,08:50:18,16,2,08:53:27,16,2,09:09:05,16,2,09:26:09,7,,-1.303596,36.778378000000004,-1.2628473,36.781805,228,268,15.0,30,3283,306,1024
4308,3,Business,12,2,10:26:13,12,2,10:26:20,12,2,10:34:07,12,2,10:41:10,12,2,11:20:29,18,24.4,-1.3189252,36.861726899999994,-1.2856319,36.767299799999996,613,460,12.5,65,3547,25,2359
4309,2,Personal,6,4,14:16:57,6,4,14:44:14,6,4,15:12:50,6,4,15:31:48,6,4,15:48:46,9,23.3,-1.2616056,36.879064899999996,-1.2655306,36.828148,532,740,14.0,44,1591,179,1018
4310,3,Business,10,1,13:55:27,10,1,13:55:36,10,1,14:02:44,10,1,14:20:01,10,1,14:45:26,13,,-1.290894,36.822971,-1.225322,36.80855,4933,1638,14.2,1086,788,692,1525
4311,3,Business,12,2,14:36:54,12,2,14:38:01,12,2,14:38:05,12,2,14:45:02,12,2,15:19:18,16,,-1.2707178999999997,36.7979713,-1.312122,36.785771200000006,3556,2263,14.2,881,1340,756,2056
4312,2,Personal,6,3,17:40:21,6,3,17:51:24,6,3,18:26:41,6,3,18:29:04,6,3,18:41:43,5,20.0,-1.3199976,36.836921600000004,-1.3222881000000002,36.82753889999999,317,876,13.5,58,2234,890,759
4313,3,Business,11,5,16:11:31,11,5,16:12:06,11,5,16:27:56,11,5,16:38:54,11,5,17:00:49,17,20.3,-1.2237773,36.8861711,-1.2559559999999999,36.789867,2728,1359,14.2,845,1502,813,1315
4314,3,Business,17,5,13:23:55,17,5,13:29:27,17,5,13:38:54,17,5,13:44:20,17,5,14:03:56,9,,-1.303596,36.778378000000004,-1.3444459999999998,36.756597,635,674,12.0,35,2150,328,1176
4315,3,Business,18,1,13:55:24,18,1,13:56:21,18,1,14:07:16,18,1,14:10:35,18,1,14:21:38,2,29.5,-1.2527958000000001,36.8003131,-1.2571472,36.795063299999995,293,305,14.5,36,2627,318,663
4316,3,Business,14,5,14:13:44,14,5,14:14:36,14,5,14:20:55,14,5,14:27:30,14,5,14:41:03,6,22.8,-1.2551895,36.7822034,-1.2825816,36.8092346,4345,1887,14.2,986,570,50,813
4317,3,Business,21,4,11:44:14,21,4,11:44:47,21,4,11:58:32,21,4,12:02:28,21,4,12:23:45,9,25.2,-1.2615888000000002,36.7928732,-1.2963097,36.7688221,385,805,13.5,72,2900,326,1277
4318,1,Business,10,3,09:15:54,10,3,09:16:07,10,3,09:20:57,10,3,10:39:05,10,3,10:49:14,3,22.5,-1.2584143,36.8048002,-1.2615888000000002,36.7928732,330,678,14.4,29,3635,453,609
4319,1,Personal,29,5,14:08:20,29,5,14:18:21,29,5,14:26:38,29,5,14:37:15,29,5,14:50:42,3,21.1,-1.2884997,36.8183895,-1.2966535,36.8123136,84,847,14.5,22,2088,212,807
4320,3,Business,4,2,15:35:51,4,2,15:53:03,4,2,15:58:55,4,2,16:01:50,4,2,16:17:01,5,22.3,-1.2983042,36.8261141,-1.3228003000000002,36.8306435,731,198,13.3,54,393,211,911
4321,3,Business,23,3,10:41:26,23,3,10:41:38,23,3,10:50:21,23,3,10:59:17,23,3,11:11:02,3,,-1.2726389999999999,36.794723,-1.266294,36.8057971,235,740,13.5,24,3647,611,705
4322,3,Business,22,4,16:29:33,22,4,16:30:30,22,4,16:35:59,22,4,16:42:29,22,4,17:06:53,9,24.4,-1.272828,36.816608,-1.228911,36.881876,1062,573,13.2,100,2069,660,1464
